origin,actual,RW,RWD,AR,ECM,GBM
2022-01-31,1.171879303899721,1.3402862472110468,1.3696687565002683,1.357469665880127,1.3543182911721559,1.3097618253713008
2022-03-31,1.2105227351896686,1.3062113170407257,1.3216997404883504,1.3230235057386626,1.314143371157636,1.409073463730454
2022-05-31,1.205115008904713,1.3207835501633802,1.3324599407294289,1.3468459338731673,1.347589807133714,1.2813707406605728
2022-07-31,1.184778357069789,1.2932806711143554,1.297766503313116,1.3037387291846492,1.2945601072206692,1.2142122115541603
2022-09-30,1.1367032846771332,1.2473654050486238,1.240510822278883,1.249958619362511,1.2377889676085316,1.228060430389842
2022-11-30,1.0853920772399752,1.1792465373231074,1.1563116365899537,1.1671294456511396,1.151358761281345,1.1114961503384861
2023-01-31,1.0587409574046949,1.171879303899721,1.141750477956847,1.194099306688669,1.187166270806003,1.1890801335369905
2023-03-31,1.0566614281489193,1.2105227351896686,1.1836279214232484,1.2420410774115453,1.2410614166683502,1.2710121841635644
2023-05-31,1.0566256698038115,1.205115008904713,1.1700234848866466,1.2166018226262598,1.2097846324537378,1.2314508246031663
2023-07-31,1.01547264448404,1.184778357069789,1.1407940707512256,1.1949581497885666,1.1863028439366252,1.2223281875480587
2023-09-30,0.981408325354041,1.1367032846771332,1.0864766653182187,1.130224349507579,1.1197893717320695,1.0422109085879245
2023-11-30,0.9919832811453846,1.0853920772399752,1.0376826432953177,1.0841096197896356,1.0730169574435329,1.1192025285027607
2024-01-31,0.9715870430469054,1.0587409574046949,1.009298472627212,1.062421247002664,1.0545723108916079,1.1793736709053595
2024-03-31,0.9644668340040276,1.0566614281489193,0.9984530076087949,1.086341775429518,1.0812190648834734,1.178962581933932
2024-05-31,0.9737571697424131,1.0566256698038115,0.9902379018336878,1.060640205590533,1.0563011094149088,1.0720185694954567
2024-07-31,0.972877612151568,1.01547264448404,0.9447848970735915,1.0054715171182804,0.9959781742946529,1.0603686877343799
2024-09-30,0.9892719728698561,0.981408325354041,0.9105533907851634,0.9798310106777611,0.9717783062346464,1.0462886580814164
2024-11-30,1.0044288352341832,0.9919832811453846,0.9220046469929424,1.005059704744585,1.00206868442977,1.0018656595421558
2025-01-31,1.0125921557708775,0.9715870430469054,0.8960394678443437,0.9725693443318698,0.9662185824285904,1.011476591736025
2025-03-31,1.0437403193411248,0.9644668340040276,0.892995818841201,0.9730412032110379,0.9684353699329465,1.0599239797087443
