date,bsadf,cv90,cv95,cv99,cv95_wb,y
2009-07-31,-0.5272645065433116,0.16112979093927132,0.4545431455150737,1.0415946397688578,0.9440172921519381,4.821087692210561
2009-08-31,-0.4504564782525508,0.16284074502962403,0.45065277026042533,1.0064508413758109,0.8498814106330931,4.847331743138063
2009-09-30,-0.43530328668743196,0.1724957114604554,0.4431817053900144,0.9625524114379903,0.7325012367353998,4.866764923676554
2009-10-31,-0.43125541363275566,0.11857871369300697,0.43626313710710113,1.0999458689742867,0.6954652755251343,4.880526608749236
2009-11-30,-0.4768004657324292,0.16021450943172288,0.4856454756719517,1.15102790622801,0.5881156752910012,4.88507207112091
2009-12-31,-0.34769595971338746,0.19959747577046996,0.5047999622489403,1.154070110381696,0.5385308378214262,4.903050083416319
2010-01-31,-0.22491250083531478,0.239408449406396,0.5369046862164146,1.1300805756464056,0.5188412392501904,4.929425238670713
2010-02-28,-0.2284291413938819,0.19479004460182045,0.5360239697731525,1.0828702943735062,0.4945561089150702,4.946629964120343
2010-03-31,-0.14399869106244456,0.20875284722766352,0.5638129385241093,1.0979508904239912,0.4594415727397695,4.96563792816552
2010-04-30,-0.01937198741616964,0.14926968627074325,0.5315935749345545,1.2142482008716877,0.3970517879643767,4.987707789452551
2010-05-31,-0.2773354476060024,0.1734357174228264,0.49930769311259104,1.2259475031851157,0.3218441210620229,4.982235819574558
2010-06-30,-0.17992823002821065,0.17916559139158766,0.545090891300148,1.1874849191040424,0.29008057847412505,4.989752083179832
2010-07-31,0.13708802675104154,0.18721845548551724,0.5649844092444676,1.290887171386373,0.3413906183424284,5.01926462079431
2010-08-31,0.18664337027395742,0.27886014674038456,0.6081323491369824,1.2045891410999254,0.3541926609260653,5.042779747422823
2010-09-30,0.06446733391275558,0.2586686824976883,0.5683325113345199,1.2004511764725871,0.3151263536374625,5.050496827521386
2010-10-31,0.333281969438595,0.23994348843875177,0.5706159253288046,1.114871333036516,0.3688149792942229,5.076423034634259
2010-11-30,0.3793241381209169,0.21526412557395241,0.5767127916155006,1.0399230453157378,0.3489060180427458,5.098035484377089
2010-12-31,0.09007335596736141,0.21564188703777773,0.523112576160263,0.9029874151232926,0.3227202324062961,5.093750200806762
2011-01-31,0.6494709211385173,0.2005430121388776,0.4849556845326494,0.9359238248424082,0.5388991964326041,5.1328529268205045
2011-02-28,0.8225608322768427,0.259364044066981,0.4432195157301504,0.9303563522157863,0.5377019673527135,5.172754143572691
2011-03-31,0.6949852245326033,0.24814999913377897,0.5473110210000441,1.0745215252901366,0.46179634032783007,5.190175207928333
2011-04-30,0.7879834941897407,0.23955478457428936,0.5381105309350915,0.974159510545718,0.5190658107170313,5.21112415484566
2011-05-31,0.7483059920107,0.2368462712705399,0.5198492153945921,0.9074511752898069,0.5169244128366681,5.225208894727398
2011-06-30,0.7296564077901733,0.28715753019624224,0.5163580559873379,1.0071765141788407,0.4428130007143369,5.236973736306985
2011-07-31,0.3445487389209416,0.2703201873086578,0.4968609371435156,1.0844783245449297,0.4600640430960071,5.22305488204749
2011-08-31,0.31135515904992106,0.24694008233862633,0.5101368822887034,0.9454233790423164,0.42174217414096943,5.217649463480582
